# 流程: per-utt WavLM-large(SV) embedding -> StandardScaler -> PCA 正交坐标 -> KMeans(k=1) -> 离群=到所属簇中心距离 >= 全局 98% 分位
# n_samples=46888 n_outliers=938 pca_dim=64 kmeans_k=1
# pca_explained_variance_ratio_sum=0.795683 dist_threshold=23.979764
utt	wav_path	dist_to_cluster_center	cluster_id	pca_0	pca_1	pca_2
55005_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/55005_010.wav	24.356392	0	0.950902	7.852852	-13.018031
55016_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/55016_010.wav	25.065781	0	-16.988453	3.683022	-1.485117
55032_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/55032_010.wav	25.129261	0	0.322918	7.706208	-7.453015
55041_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/55041_000.wav	26.498169	0	-18.281189	5.021608	-2.326752
55080_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/55080_000.wav	30.220100	0	-15.170065	8.038183	4.937521
55091_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/55091_000.wav	24.559040	0	3.046130	3.200981	7.507695
55091_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/55091_010.wav	25.701124	0	-8.674237	6.403859	-6.155002
55228_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/55228_010.wav	25.935097	0	-16.379005	4.644799	-1.982903
55252_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/55252_020.wav	24.149683	0	4.945748	7.408048	6.922865
55463_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/55463_000.wav	24.151222	0	-16.798965	5.322711	-0.837399
55551_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/55551_010.wav	25.603695	0	-18.924044	4.285722	-0.177850
55555_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/55555_010.wav	24.143909	0	4.315881	9.358181	-1.119629
55914_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/55914_010.wav	24.635288	0	-1.082417	3.162353	-11.028030
56040_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56040_010.wav	25.020142	0	-2.216864	-2.023746	1.247453
56082_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56082_000.wav	24.988976	0	-15.239024	4.778811	0.238693
56186_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/56186_020.wav	25.222860	0	-15.947042	6.818724	-0.467009
56408_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56408_000.wav	25.186384	0	-16.831957	7.277140	-2.129468
56408_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56408_010.wav	25.588503	0	-18.018250	4.262756	-1.268682
56431_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56431_000.wav	26.997768	0	-17.481989	3.415555	0.221427
56492_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/56492_020.wav	25.088314	0	-18.815565	1.430767	-0.606659
56510_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56510_000.wav	25.814533	0	-13.567479	9.259646	-4.853801
56573_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56573_010.wav	24.589716	0	-1.397578	-0.248043	-1.208163
56573_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/56573_020.wav	27.363892	0	-15.455808	2.580338	-2.833540
56709_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56709_000.wav	25.352211	0	4.602434	7.697157	0.973797
56712_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56712_000.wav	25.938265	0	2.903373	7.359515	-2.080819
56712_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56712_010.wav	27.542955	0	0.449856	3.979405	-9.433805
56712_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/56712_020.wav	27.887550	0	1.189870	10.386110	-8.989159
56718_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56718_000.wav	28.955605	0	0.151952	5.035861	-8.490067
56718_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56718_010.wav	25.954096	0	-0.220954	4.949205	-5.913387
56718_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/56718_020.wav	29.985786	0	-2.302047	6.942960	-12.757884
56729_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56729_000.wav	25.980152	0	-15.745317	5.423331	-0.107538
56729_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56729_010.wav	28.308270	0	-18.169853	9.285469	-1.148638
56729_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/56729_020.wav	32.502037	0	-21.255596	9.696394	0.159818
56746_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56746_010.wav	24.230856	0	3.535714	6.287921	-8.544821
56789_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56789_000.wav	30.837839	0	-15.295514	0.976169	-3.782632
56789_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/56789_020.wav	24.133661	0	-0.626186	3.828272	-3.442516
56790_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56790_000.wav	27.183737	0	-17.002954	1.208884	-1.923607
56790_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56790_010.wav	26.782467	0	-15.094378	1.124778	-2.493474
56847_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/56847_020.wav	24.628023	0	-14.758199	0.330481	-1.849922
56865_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56865_000.wav	25.563133	0	-19.075174	5.976755	-1.881369
56901_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56901_010.wav	30.112753	0	-19.981033	7.412103	-4.200703
56916_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56916_000.wav	25.331499	0	-19.097668	3.541370	0.894898
56916_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56916_010.wav	24.621937	0	-17.166842	2.134366	0.564165
56921_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56921_010.wav	27.690512	0	-17.620796	3.769157	0.351646
56953_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/56953_010.wav	24.978685	0	-17.997763	3.951761	-2.001208
56973_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/56973_000.wav	25.222521	0	-14.613895	6.304366	2.134405
57082_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/57082_010.wav	24.027735	0	-14.873943	3.936991	-2.767106
57095_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/57095_020.wav	25.306602	0	-16.942608	2.766124	1.720337
57107_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/57107_010.wav	25.007252	0	-17.239313	2.948222	-4.400158
57107_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/57107_020.wav	27.052177	0	-1.699232	3.906600	-10.619099
57195_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/57195_020.wav	23.991871	0	-3.429391	1.895443	-7.217350
57290_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/57290_020.wav	24.798767	0	-8.110448	10.950266	1.667560
57606_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/57606_020.wav	25.721193	0	-16.165066	3.606408	-2.183958
57683_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/57683_000.wav	29.551439	0	-2.414534	8.573824	2.805917
57683_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/57683_010.wav	30.133835	0	-2.975995	8.434067	-4.461040
57683_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/57683_020.wav	27.862551	0	1.783420	7.006455	-2.531263
57703_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/57703_000.wav	25.620630	0	-18.555088	4.481875	1.348424
57703_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/57703_010.wav	24.821926	0	-18.197784	5.771035	2.150930
57975_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/57975_000.wav	26.520988	0	-0.216729	7.387721	-0.791918
57975_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/57975_020.wav	25.880442	0	-3.886991	7.302924	-3.591712
57984_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/57984_010.wav	26.888384	0	-1.019892	11.325714	3.327388
57985_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/57985_000.wav	27.176355	0	-15.972244	2.326018	-1.652176
intern_f01_00492_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_00492_020.wav	24.735706	0	-17.252098	4.822404	-0.752068
intern_f01_00986_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_00986_000.wav	24.704248	0	-15.132129	5.557163	-3.403321
intern_f01_01384_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_01384_020.wav	30.188839	0	-21.039427	1.630041	1.951790
intern_f01_03504_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_03504_020.wav	25.100849	0	-17.835674	6.287974	-3.592339
intern_f01_03694_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_03694_020.wav	25.541061	0	-16.178247	3.876031	1.182913
intern_f01_05206_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_05206_010.wav	24.816359	0	-1.554830	4.153143	2.613969
intern_f01_05590_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_05590_000.wav	25.992743	0	-16.850801	2.992562	0.634475
intern_f01_05590_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_05590_020.wav	24.222364	0	-17.965597	0.119206	1.232896
intern_f01_06225_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_06225_020.wav	24.804445	0	-15.364852	5.804361	-1.182628
intern_f01_06627_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_06627_010.wav	24.635284	0	-17.559700	2.822959	0.880370
intern_f01_06627_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_06627_020.wav	24.601460	0	-16.199612	1.844745	1.685517
intern_f01_09921_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_09921_020.wav	26.073889	0	-1.071719	3.278354	-3.200810
intern_f01_09981_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_09981_020.wav	26.023582	0	-18.551517	4.831302	1.021333
intern_f01_10050_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/intern_f01_10050_020.wav	24.425684	0	-17.653645	3.866572	0.211569
