group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
00842	30	1	30	1.000000
00843	30	1	30	1.000000
00845	30	1	30	1.000000
00846	30	1	30	1.000000
00848	30	1	30	1.000000
00850	30	1	30	1.000000
00851	30	1	30	1.000000
00853	30	1	30	1.000000
00857	30	1	30	1.000000
00860	30	1	30	1.000000
00866	30	1	30	1.000000
00867	30	1	30	1.000000
00868	30	1	30	1.000000
00869	30	1	30	1.000000
00871	30	1	30	1.000000
00873	30	1	30	1.000000
00876	30	1	30	1.000000
00877	30	1	30	1.000000
00879	30	1	30	1.000000
00880	30	1	30	1.000000
00881	30	1	30	1.000000
00883	30	1	30	1.000000
00886	30	1	30	1.000000
00890	30	1	30	1.000000
00892	30	1	30	1.000000
00893	30	1	30	1.000000
00898	30	1	30	1.000000
00899	30	1	30	1.000000
00903	30	1	30	1.000000
00904	30	1	30	1.000000
00905	30	1	30	1.000000
00907	30	1	30	1.000000
00908	30	1	30	1.000000
00910	30	1	30	1.000000
00911	30	1	30	1.000000
00912	30	1	30	1.000000
00914	30	1	30	1.000000
00915	30	1	30	1.000000
00918	30	1	30	1.000000
00919	30	1	30	1.000000
00920	30	1	30	1.000000
00923	30	1	30	1.000000
00924	30	1	30	1.000000
00925	30	1	30	1.000000
00926	30	1	30	1.000000
00927	30	1	30	1.000000
00928	30	1	30	1.000000
00929	30	1	30	1.000000
00930	30	1	30	1.000000
00934	30	1	30	1.000000
00935	30	1	30	1.000000
00939	30	1	30	1.000000
00940	30	1	30	1.000000
