group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
05516	30	1	30	1.000000
05526	30	1	30	1.000000
05530	30	1	30	1.000000
05536	30	1	30	1.000000
05548	30	1	30	1.000000
05551	30	1	30	1.000000
05553	30	1	30	1.000000
05566	30	1	30	1.000000
05567	30	1	30	1.000000
05579	30	1	30	1.000000
05580	30	1	30	1.000000
05581	30	1	30	1.000000
05582	30	1	30	1.000000
05583	30	1	30	1.000000
05587	30	1	30	1.000000
05596	25	1	25	1.000000
05603	30	1	30	1.000000
05625	30	1	30	1.000000
05636	30	1	30	1.000000
05661	30	1	30	1.000000
05664	30	1	30	1.000000
05671	30	1	30	1.000000
05674	30	1	30	1.000000
05675	30	1	30	1.000000
05676	30	1	30	1.000000
05693	30	1	30	1.000000
05715	30	1	30	1.000000
05717	30	1	30	1.000000
05719	30	1	30	1.000000
05720	30	1	30	1.000000
05723	29	1	29	1.000000
05724	30	1	30	1.000000
05727	30	1	30	1.000000
05737	30	1	30	1.000000
05780	30	1	30	1.000000
05783	30	1	30	1.000000
05790	30	1	30	1.000000
05797	30	1	30	1.000000
05812	30	1	30	1.000000
05815	30	1	30	1.000000
05819	30	1	30	1.000000
05834	30	1	30	1.000000
05838	30	1	30	1.000000
05850	30	1	30	1.000000
05854	30	1	30	1.000000
05855	8	1	8	1.000000
05857	30	1	30	1.000000
05880	30	1	30	1.000000
05883	30	1	30	1.000000
05895	30	1	30	1.000000
05899	30	1	30	1.000000
05904	30	1	30	1.000000
05926	30	1	30	1.000000
05928	30	1	30	1.000000
05933	28	1	28	1.000000
05939	30	1	30	1.000000
05943	30	1	30	1.000000
05958	30	1	30	1.000000
05961	30	1	30	1.000000
05962	30	1	30	1.000000
05968	30	1	30	1.000000
05999	30	1	30	1.000000
06005	30	1	30	1.000000
06006	30	1	30	1.000000
06019	30	1	30	1.000000
06030	30	1	30	1.000000
06059	30	1	30	1.000000
06060	30	1	30	1.000000
06062	11	1	11	1.000000
06067	30	1	30	1.000000
06076	30	1	30	1.000000
06085	30	1	30	1.000000
06097	30	1	30	1.000000
06127	30	1	30	1.000000
06133	30	1	30	1.000000
06150	30	1	30	1.000000
06155	30	1	30	1.000000
06167	30	1	30	1.000000
06168	30	1	30	1.000000
06180	30	1	30	1.000000
06183	30	1	30	1.000000
06190	30	1	30	1.000000
06192	30	1	30	1.000000
06197	30	1	30	1.000000
06224	30	1	30	1.000000
06227	30	1	30	1.000000
06230	30	1	30	1.000000
06245	30	1	30	1.000000
06247	30	1	30	1.000000
06252	30	1	30	1.000000
06261	24	1	24	1.000000
06270	30	1	30	1.000000
06277	30	1	30	1.000000
06283	30	1	30	1.000000
06318	30	1	30	1.000000
06339	30	1	30	1.000000
06360	30	1	30	1.000000
06366	30	1	30	1.000000
06374	30	1	30	1.000000
06384	30	1	30	1.000000
06392	24	1	24	1.000000
06396	30	1	30	1.000000
06404	30	1	30	1.000000
06405	30	1	30	1.000000
06419	30	1	30	1.000000
06430	30	1	30	1.000000
06431	30	1	30	1.000000
06439	30	1	30	1.000000
06441	30	1	30	1.000000
06446	30	1	30	1.000000
06470	30	1	30	1.000000
06487	30	1	30	1.000000
06488	30	1	30	1.000000
06496	30	1	30	1.000000
06538	30	1	30	1.000000
